Sample,RT,mz,RTobs,dRT,mzobs,dppm,intensity,area,compound
SM-A14CI,432.6,369.3519,430.29981,-2.300190000000043,369.3512268066406,-2.194445083233755,26164.88,115414.8593127774,cholesterol
SM-A14CI,420.0,385.3465,417.463302,-2.536698000000001,385.346435546875,-0.431244050296108,115291.7,386570.9827464914,cholestenone
SM-A14CI,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-6ZT3W,432.6,369.3519,437.252766,4.652765999999986,369.35162353515625,-0.748513392649519,59392.22,88950.98157285327,cholesterol
SM-6ZT3W,420.0,385.3465,424.951134,4.951134000000025,385.3464660644531,0.202317238050874,169562.1,301442.1825365137,cholestenone
SM-6ZT3W,450.0,371.3583,445.008276,-4.991723999999977,371.35870361328125,0.812929240651833,22666.98,17420.49962475539,coprostanol
SM-9QMOR,432.6,369.3519,431.3694,-1.230600000000038,369.35137939453125,-1.698697075033446,24690.88,148184.5415162814,cholesterol
SM-9QMOR,420.0,385.3465,420.404898,0.404898000000003,385.34625244140625,-0.035268245079244,63449.98,339857.1509300273,cholestenone
SM-9QMOR,450.0,371.3583,445.81053,-4.189469999999972,371.358642578125,0.922500251143895,18626.07,0.0,coprostanol
SM-6SSMY,432.6,369.3519,428.695128,-3.904872000000012,369.3513488769531,-1.9465710791336,69333.91,130549.7367493477,cholesterol
SM-6SSMY,420.0,385.3465,417.19575,-2.804250000000025,385.3465270996094,0.25511401217813,74942.16,319285.7593497352,cholestenone
SM-6SSMY,450.0,371.3583,445.008132,-4.991868000000011,371.3586730957031,1.004678508974675,45423.98,62355.43978896059,coprostanol
SM-7IL1S,432.6,369.3519,437.52063,4.92062999999996,369.35137939453125,-1.023928952812102,373550.4,233248.9138250739,cholesterol
SM-7IL1S,420.0,385.3465,424.9515,4.95150000000001,385.3463439941406,-0.484040824275852,1330595.0,579479.4341260816,cholestenone
SM-7IL1S,450.0,371.3583,445.276008,-4.72399200000001,371.35833740234375,0.347252446328438,46146.54,63039.81724889783,coprostanol
SM-9VWCQ,432.6,369.3519,431.63691,-0.963090000000022,369.3509826660156,-2.483631421350603,27606.61,102610.802459543,cholesterol
SM-9VWCQ,420.0,385.3465,417.730662,-2.269338000000005,385.3466796875,1.601431749915466,69392.71,311338.710350257,cholestenone
SM-9VWCQ,450.0,371.3583,445.27566,-4.724339999999984,371.3577575683594,-1.460669225948713,19133.34,0.0,coprostanol
SM-7AK5Y,432.6,369.3519,434.578242,1.978241999999966,369.3529357910156,2.088266876547999,86462.93,176106.3453384199,cholesterol
SM-7AK5Y,420.0,385.3465,424.950852,4.950851999999998,385.34600830078125,-0.088065019058989,198182.1,350001.0082910523,cholestenone
SM-7AK5Y,450.0,371.3583,445.275372,-4.724627999999996,371.3576965332031,-0.310173616317799,32033.97,8068.048899931879,coprostanol
SM-6YAZN,432.6,369.3519,437.520384,4.920383999999956,369.3516540527344,-0.528180944611792,252912.8,340008.5411327071,cholesterol
SM-6YAZN,420.0,385.3465,424.95126,4.951259999999991,385.3470153808594,0.598293043267737,279272.7,492150.1556145438,cholestenone
SM-6YAZN,450.0,371.3583,445.275762,-4.724238000000014,371.3585205078125,0.292466941158941,165477.3,212102.5702796898,coprostanol
SM-7BF2I,432.6,369.3519,437.52045,4.92044999999996,369.35198974609375,-0.252765384449209,115214.3,149211.2957033353,cholesterol
SM-7BF2I,420.0,385.3465,424.683948,4.683947999999987,385.3468322753906,0.070325303027757,93708.29,313973.2479830753,cholestenone
SM-7BF2I,450.0,371.3583,445.008462,-4.991537999999991,371.35888671875,1.210124153551624,35659.12,40151.63991660953,coprostanol
SM-65GXK,432.6,369.3519,437.526,4.925999999999988,369.351806640625,-0.280306940511637,90434.47,124231.848823817,cholesterol
SM-65GXK,420.0,385.3465,424.95699,4.956990000000019,385.3465576171875,0.545496269287993,143444.2,276391.1348229452,cholestenone
SM-65GXK,450.0,371.3583,445.548876,-4.451123999999993,371.3586730957031,1.114249519466737,21484.37,39841.52845579388,coprostanol
SM-6MSSW,432.6,369.3519,437.520606,4.920605999999964,369.3514709472656,-0.72097183658709,168276.2,293242.3225733661,cholesterol
SM-6MSSW,420.0,385.3465,424.951482,4.951481999999999,385.3468017578125,0.915073687441228,441474.4,532851.2504288902,cholestenone
SM-6MSSW,450.0,371.3583,445.275996,-4.72400399999998,371.3585205078125,0.62117997248206,461185.3,519517.7862098562,coprostanol
PREFA09,432.6,369.3519,437.520762,4.920761999999968,369.35235595703125,0.325607291784486,80395.03,165763.8339520196,cholesterol
PREFA09,420.0,385.3465,424.951638,4.951638000000003,385.3465576171875,0.413504334264876,154278.5,401375.2527351853,cholestenone
PREFA09,450.0,371.3583,445.276146,-4.723854000000017,371.35870361328125,1.456658927043963,23774.96,35645.28937505002,coprostanol
PREFB09,432.6,369.3519,437.520732,4.920731999999987,369.3515319824219,-1.023928952812102,114981.3,135639.5213097462,cholesterol
PREFB09,420.0,385.3465,424.951608,4.951608000000022,385.3464660644531,-0.114463406122617,579949.1,496614.883339779,cholestenone
PREFB09,450.0,371.3583,445.276116,-4.723883999999998,371.3592834472656,2.648243665590267,23398.96,33608.14519832467,coprostanol
SM-7GYJN,432.6,369.3519,437.520696,4.920695999999964,369.3514709472656,-0.803596504620475,133395.8,270121.1795975511,cholesterol
SM-7GYJN,420.0,385.3465,424.951572,4.951571999999999,385.34674072265625,0.149520464071129,361038.4,439929.1141208911,cholestenone
SM-7GYJN,450.0,371.3583,445.008696,-4.991304000000014,371.3587341308594,0.840321993313116,172881.6,185078.9299919039,coprostanol
SM-9ZA5V,432.6,369.3519,434.578566,1.978566000000001,369.3543395996094,6.963122290517712,93957.0,251572.4634757132,cholesterol
SM-9ZA5V,420.0,385.3465,424.951182,4.951182000000017,385.3467102050781,0.519097882224364,509331.4,430588.7701097488,cholestenone
SM-9ZA5V,450.0,371.3583,448.752198,-1.247801999999979,371.3591613769531,2.319530634267148,17557.13,64663.80737193825,coprostanol
SM-72PHS,432.6,369.3519,437.520876,4.920875999999964,369.3518371582031,-0.294077718465901,37545.3,100940.9561819938,cholesterol
SM-72PHS,420.0,385.3465,424.95174,4.951739999999973,385.34661865234375,0.202317238050874,396350.2,488547.4237262256,cholestenone
SM-72PHS,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-7K1WG,432.6,369.3519,430.032612,-2.567388000000051,369.3511962890625,-1.905258745116908,58977.5,157483.7188967239,cholesterol
SM-7K1WG,420.0,385.3465,424.951482,4.951481999999999,385.3468322753906,0.9942688484846,449315.3,462398.4223036237,cholestenone
SM-7K1WG,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-9SIJ5,432.6,369.3519,428.96244,-3.637560000000008,369.3511962890625,-1.905258745116908,38339.91,115123.3486460089,cholesterol
SM-9SIJ5,420.0,385.3465,424.951068,4.951068000000021,385.34686279296875,1.179057557634974,124449.9,374297.7612813767,cholestenone
SM-9SIJ5,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-6XRKG,432.6,369.3519,429.769824,-2.830175999999995,369.35162353515625,-0.789825726666211,26610.94,125655.382039395,cholesterol
SM-6XRKG,420.0,385.3465,424.153824,4.153823999999986,385.34674072265625,0.413504334264876,88526.61,369459.7284495306,cholestenone
SM-6XRKG,450.0,371.3583,446.350458,-3.649541999999997,371.3586120605469,0.840321993313116,22986.89,80671.58365968478,coprostanol
SM-7DN3V,432.6,369.3519,437.253048,4.653047999999956,369.35198974609375,0.366919625801179,71919.73,125267.8072654045,cholesterol
SM-7DN3V,420.0,385.3465,421.474788,1.47478799999999,385.3470764160156,1.205455944698602,101597.2,635691.5767827749,cholestenone
SM-7DN3V,450.0,371.3583,445.008558,-4.991442000000006,371.3585510253906,0.675965477651557,22947.2,0.0,coprostanol
SM-9ZA1W,432.6,369.3519,437.25306,4.653059999999982,369.3518371582031,-0.831138060682903,69816.51,153627.3830511686,cholesterol
SM-9ZA1W,420.0,385.3465,418.800534,-1.199465999999973,385.3474426269531,2.393383360349192,102894.8,517743.1154290682,cholestenone
SM-9ZA1W,450.0,371.3583,445.00842,-4.991579999999999,371.35882568359375,1.086856766805455,95711.98,103536.704012042,coprostanol
SM-APR9M,432.6,369.3519,432.974664,0.374663999999996,369.3517761230469,-0.335390052482594,59176.86,224280.9769818632,cholesterol
SM-APR9M,420.0,385.3465,423.882024,3.882024000000001,385.34637451171875,0.46630110824462,124038.5,426442.0816151117,cholestenone
SM-APR9M,450.0,371.3583,445.543788,-4.456211999999994,371.358642578125,1.045767637890065,25845.4,52799.78765964275,coprostanol
SM-A9J97,432.6,369.3519,428.160636,-4.439364000000012,369.3516540527344,-0.665888724616134,29733.72,92367.3205268785,cholesterol
SM-A9J97,420.0,385.3465,418.533258,-1.466742000000011,385.34698486328125,0.651089817394994,105964.7,522348.804347966,cholestenone
SM-A9J97,450.0,371.3583,446.613138,-3.386862000000008,371.3581848144531,0.073324920174816,21009.24,58557.88716008434,coprostanol
SM-9P5FW,432.6,369.3519,437.52027,4.92026999999996,369.3514404296875,-0.858679616745332,77556.64,109796.520326916,cholesterol
SM-9P5FW,420.0,385.3465,417.195768,-2.804232000000013,385.3462219238281,0.545496269287993,103454.5,480047.034395989,cholestenone
SM-9P5FW,450.0,371.3583,445.275648,-4.72435200000001,371.3586730957031,0.703358230312839,90411.76,111922.0808426303,coprostanol
SM-9UCZF,432.6,369.3519,437.52045,4.92044999999996,369.35235595703125,0.242982623751101,46780.04,82457.99879712274,cholesterol
SM-9UCZF,420.0,385.3465,422.544576,2.544576000000006,385.346923828125,1.363846266785348,95840.03,382360.9771891284,cholestenone
SM-9UCZF,450.0,371.3583,445.008462,-4.991537999999991,371.3583679199219,1.059464014144172,61621.49,27406.58677279715,coprostanol
SM-6X9W2,432.6,369.3519,431.63727,-0.962730000000022,369.351806640625,-0.872450394699596,36626.13,203379.211141968,cholesterol
SM-6X9W2,420.0,385.3465,420.67275,0.672750000000008,385.3469543457031,1.258252718678347,130855.0,639202.5126272459,cholestenone
SM-6X9W2,450.0,371.3583,445.276134,-4.723865999999987,371.35882568359375,1.662104571620912,69181.62,115852.9628419684,coprostanol
SM-9JYAI,432.6,369.3519,428.962356,-3.637644000000023,369.35150146484375,-1.71246785298771,56400.77,116783.4489640966,cholesterol
SM-9JYAI,420.0,385.3465,422.009232,2.009231999999997,385.34716796875,1.759822072002211,93423.2,527148.1166541085,cholestenone
SM-9JYAI,450.0,371.3583,445.275492,-4.724508000000014,371.35845947265625,0.511608961989997,198840.9,272276.6122746717,coprostanol
SM-7BF15,432.6,369.3519,437.520354,4.920353999999975,369.351318359375,-1.161636732816443,28226.34,93718.315237843,cholesterol
SM-7BF15,420.0,385.3465,419.870106,-0.129893999999979,385.34710693359375,1.601431749915466,96383.78,615864.4659538592,cholestenone
SM-7BF15,450.0,371.3583,445.810614,-4.189386000000013,371.35821533203125,-0.227995358487019,17562.54,33697.45165091894,coprostanol
SM-7IKZN,432.6,369.3519,437.252604,4.652603999999997,369.3519592285156,0.298065735722058,55246.72,119226.4544551114,cholesterol
SM-7IKZN,420.0,385.3465,417.997836,-2.002163999999993,385.34698486328125,1.12626078365523,92971.07,475492.5271909832,cholestenone
SM-7IKZN,450.0,371.3583,445.275474,-4.724526000000026,371.3585510253906,1.169035024636234,68568.36,80527.74690498342,coprostanol
SM-727GQ,432.6,369.3519,428.962872,-3.637128000000018,369.35150146484375,-1.106553620845487,35701.92,121823.9838885438,cholesterol
SM-727GQ,420.0,385.3465,420.137742,0.137742000000003,385.3471374511719,1.179057557634974,103143.1,574457.5216125353,cholestenone
SM-727GQ,450.0,371.3583,446.078256,-3.92174399999999,371.35906982421875,0.675965477651557,50057.49,40147.70916526089,coprostanol
SM-AGUND,432.6,369.3519,434.311002,1.711001999999951,369.35205078125,0.862667634001488,49731.76,138703.0908900886,cholesterol
SM-AGUND,420.0,385.3465,423.881238,3.881237999999996,385.3468933105469,0.598293043267737,97131.37,367762.884886897,cholestenone
SM-AGUND,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-ATVT8,432.6,369.3519,427.6251,-4.974900000000048,369.3515625,-0.22522382838678,27904.06,90416.36579815137,cholesterol
SM-ATVT8,420.0,385.3465,415.323348,-4.67665199999999,385.3476257324219,0.915073687441228,89287.39,315230.9979695418,cholestenone
SM-ATVT8,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-9NBEP,432.6,369.3519,427.62513,-4.97487000000001,369.3511047363281,-0.776054948711947,40410.39,82572.33213230544,cholesterol
SM-9NBEP,420.0,385.3465,422.009124,2.009123999999986,385.3469543457031,0.149520464071129,96674.96,488246.2783812214,cholestenone
SM-9NBEP,450.0,371.3583,446.077638,-3.922362000000021,371.3588562011719,1.662104571620912,25560.56,65631.16739466281,coprostanol
PREFA10,432.6,369.3519,437.520114,4.920113999999956,369.3522644042969,0.876438411955752,74647.2,98625.2385497801,cholesterol
PREFA10,420.0,385.3465,422.276736,2.276736000000028,385.34649658203125,0.571894656351621,114154.7,554669.6365015559,cholestenone
PREFA10,450.0,371.3583,445.542876,-4.457124000000022,371.3592224121094,1.456658927043963,29685.21,41572.4339628405,coprostanol
PREFB10,432.6,369.3519,436.985532,4.385531999999955,369.3521423339844,1.234478640151721,70677.27,129541.5793696172,cholesterol
PREFB10,420.0,385.3465,424.416402,4.416402000000005,385.3470458984375,1.12626078365523,117202.3,408414.1091414797,cholestenone
PREFB10,450.0,371.3583,446.07804,-3.921960000000013,371.3588562011719,1.210124153551624,39419.08,60510.69866352542,coprostanol
SM-A1ZVJ,432.6,369.3519,431.903922,-0.696078,369.35205078125,0.408231959817871,41973.53,230631.0625268207,cholesterol
SM-A1ZVJ,420.0,385.3465,421.206912,1.206911999999988,385.3471374511719,1.284651105741975,118256.7,563996.4698373398,cholestenone
SM-A1ZVJ,450.0,371.3583,445.275294,-4.724706000000026,371.3587646484375,2.292137881605866,72372.84,63531.68691531449,coprostanol
SM-9SIJB,432.6,369.3519,436.183008,3.58300799999995,369.35174560546875,0.532168961867949,29913.33,119804.5504132626,cholesterol
SM-9SIJB,420.0,385.3465,416.393376,-3.606624000000011,385.3471374511719,1.733423684938583,107162.2,386661.2385495551,cholestenone
SM-9SIJB,450.0,371.3583,445.543014,-4.456985999999972,371.3580627441406,-0.638886647640917,24301.79,0.0,coprostanol
SM-APDY4,432.6,369.3519,431.36916,-1.230840000000001,369.35186767578125,0.532168961867949,28643.62,152907.150633064,cholesterol
SM-APDY4,420.0,385.3465,422.276664,2.276663999999982,385.3471984863281,1.733423684938583,89667.81,490471.8098865027,cholestenone
SM-APDY4,450.0,371.3583,445.542918,-4.457082000000014,371.35894775390625,1.744282829451692,16550.99,8214.86256963236,coprostanol
SM-7I1G3,432.6,369.3519,437.519982,4.919982000000005,369.3520812988281,-0.032432936411482,71667.01,110362.9220951504,cholesterol
SM-7I1G3,420.0,385.3465,423.34635,3.346349999999973,385.3468933105469,1.363846266785348,138214.1,602560.6487533132,cholestenone
SM-7I1G3,450.0,371.3583,445.007988,-4.992011999999988,371.3586120605469,1.826461087282471,33819.18,0.0,coprostanol
SM-A77UY,432.6,369.3519,437.520018,4.920017999999971,369.35296630859375,2.005642208514614,70281.34,142359.6624138977,cholesterol
SM-A77UY,420.0,385.3465,415.590894,-4.409106000000008,385.34722900390625,2.31418819930582,83449.08,281249.1169903973,cholestenone
SM-A77UY,450.0,371.3583,446.07765,-3.922349999999995,371.3590087890625,1.908639345113251,67935.31,66075.63266783256,coprostanol
SM-9RD3K,432.6,369.3519,437.25255,4.652549999999963,369.3521728515625,0.821355299984796,30174.16,95096.44111784513,cholesterol
SM-9RD3K,420.0,385.3465,423.346296,3.346295999999995,385.3473205566406,1.548634975788209,95566.78,438856.5491752744,cholestenone
SM-9RD3K,450.0,371.3583,446.077686,-3.922313999999972,371.359130859375,1.333391540297793,26798.04,32677.47150431781,coprostanol
SM-5XHHR,432.6,369.3519,437.520072,4.920072000000005,369.35198974609375,0.518398183913684,81781.56,160021.8499635317,cholesterol
SM-5XHHR,420.0,385.3465,422.811564,2.811563999999976,385.3469543457031,1.179057557634974,149849.3,402702.7406117784,cholestenone
SM-5XHHR,450.0,371.3583,445.542948,-4.457051999999976,371.3589172363281,1.552533561128849,106449.7,169346.4994229531,coprostanol
SM-7D34K,432.6,369.3519,436.98543,4.385429999999985,369.3519592285156,0.848896856047224,71973.79,139348.4972193742,cholesterol
SM-7D34K,420.0,385.3465,421.474554,1.474554000000012,385.3472900390625,1.944610781005072,107942.7,563722.9655516793,cholestenone
SM-7D34K,450.0,371.3583,445.275684,-4.724315999999988,371.3590393066406,1.278606035128297,73131.47,89003.09838991976,coprostanol
SM-69UMY,432.6,369.3519,437.520318,4.920317999999952,369.35198974609375,-0.170140716415824,87890.25,146758.9192699168,cholesterol
SM-69UMY,420.0,385.3465,423.079164,3.079163999999992,385.34686279296875,0.756683365354482,104185.8,440148.7913804712,cholestenone
SM-69UMY,450.0,371.3583,445.008306,-4.991693999999995,371.3584899902344,1.525140808620636,96266.01,122430.7023027772,coprostanol
SM-6XTSU,432.6,369.3519,437.252646,4.652646000000004,369.3517761230469,-0.362931608545022,74262.38,140977.0395268808,cholesterol
SM-6XTSU,420.0,385.3465,424.416138,4.416137999999989,385.3475646972656,1.759822072002211,100009.8,395749.3615065121,cholestenone
SM-6XTSU,450.0,371.3583,445.00815,-4.99185,371.3586730957031,1.634711818959629,108546.4,189888.0891344362,coprostanol
SM-AW574,432.6,369.3519,436.450344,3.85034399999995,369.355224609375,8.87726043323983,114499.6,372317.1017770079,cholesterol
SM-AW574,420.0,385.3465,422.811594,2.811594000000014,385.3472900390625,1.997407555132329,134706.5,500979.9547950621,cholestenone
SM-AW574,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-A18Z1,432.6,369.3519,428.427774,-4.172226000000023,369.351318359375,-0.541951722566056,29789.2,103151.6856221452,cholesterol
SM-A18Z1,420.0,385.3465,424.416396,4.41639600000002,385.3469543457031,2.023805942048444,76228.02,247234.2962848762,cholestenone
SM-A18Z1,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-6GH65,432.6,369.3519,437.520174,4.920173999999975,369.3518981933594,0.160357955717716,105686.1,178748.6583253599,cholesterol
SM-6GH65,420.0,385.3465,423.881418,3.881417999999997,385.3467712402344,0.703886591374738,116331.9,524790.7152996598,cholestenone
SM-6GH65,450.0,371.3583,445.275558,-4.724442000000011,371.3589172363281,1.442962550789856,247783.2,330920.0234166006,coprostanol
SM-B4A4G,432.6,369.3519,433.77639,1.176389999999969,369.3523864746094,1.317103308185106,52618.13,196327.9867651353,cholesterol
SM-B4A4G,420.0,385.3465,421.474764,1.474763999999993,385.3471374511719,0.888675300525112,87118.75,437611.1673450533,cholestenone
SM-B4A4G,450.0,371.3583,445.00839,-4.99160999999998,371.3591003417969,1.634711818959629,75223.84,62752.17459083654,coprostanol
SM-77VQ3,432.6,369.3519,437.520252,4.920252000000005,369.3521728515625,0.518398183913684,156671.9,138304.6739737938,cholesterol
SM-77VQ3,420.0,385.3465,424.951122,4.951121999999998,385.34698486328125,1.390244653701463,556623.3,671651.0517356507,cholestenone
SM-77VQ3,450.0,371.3583,445.275642,-4.724357999999995,371.3583984375,2.689332794505657,24070.79,38817.21738992525,coprostanol
SM-7I9GC,432.6,369.3519,437.253288,4.653287999999975,369.3521728515625,0.435773515880299,47911.7,74310.89489669187,cholesterol
SM-7I9GC,420.0,385.3465,422.54466,2.544660000000022,385.3471374511719,2.525375295372309,142543.2,615020.3339381636,cholestenone
SM-7I9GC,450.0,371.3583,445.543548,-4.456452000000013,371.3592834472656,2.771511052336436,28549.75,60191.68275601231,coprostanol
SM-6ZJI9,432.6,369.3519,436.450482,3.850482,369.35546875,9.662194779556987,113855.9,291023.83742549,cholesterol
SM-6ZJI9,420.0,385.3465,416.92836,-3.071640000000002,385.346923828125,2.050204329112073,111655.9,422277.2386585263,cholestenone
SM-6ZJI9,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-63ZAH,432.6,369.3519,428.962662,-3.637338,369.3519287109375,0.077733287684331,82452.18,166283.2489787939,cholesterol
SM-63ZAH,420.0,385.3465,418.800414,-1.199586000000011,385.3470764160156,1.205455944698602,94497.61,417653.5836960722,cholestenone
SM-63ZAH,450.0,371.3583,445.54317,-4.456830000000025,371.3592834472656,2.538672655098205,33332.08,73467.91741523944,coprostanol
SM-6KUC9,432.6,369.3519,437.520672,4.920671999999968,369.35205078125,-0.280306940511637,247453.1,138088.3440982694,cholesterol
SM-6KUC9,420.0,385.3465,424.951548,4.951548000000003,385.3470458984375,1.469439814744836,2915597.0,2135788.655386747,cholestenone
SM-6KUC9,450.0,371.3583,445.810926,-4.189074000000005,371.3587341308594,1.169035024636234,164621.2,219317.3711314592,coprostanol
SM-9Y7CW,432.6,369.3519,427.625436,-4.974564000000044,369.351806640625,-0.335390052482594,718889.7,1085261.815039559,cholesterol
SM-9Y7CW,420.0,385.3465,422.276808,2.276808000000017,385.3472900390625,2.050204329112073,210687.3,1163129.30676227,cholestenone
SM-9Y7CW,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-9OS63,432.6,369.3519,427.626942,-4.973058000000037,369.35186767578125,-1.079012064783058,177449.5,181747.9613082196,cholesterol
SM-9OS63,420.0,385.3465,424.9527,4.952699999999993,385.3470764160156,1.575033362851837,177960.9,573971.9095178447,cholestenone
SM-9OS63,450.0,371.3583,445.009836,-4.990163999999993,371.3580627441406,-0.638886647640917,21262.49,0.0,coprostanol
SM-7EDA4,432.6,369.3519,427.625814,-4.974186000000032,369.3519592285156,0.325607291784486,148104.1,277583.4433960441,cholesterol
SM-7EDA4,420.0,385.3465,417.196182,-2.803817999999978,385.3469543457031,1.469439814744836,107214.0,543435.3943014798,cholestenone
SM-7EDA4,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
PREFA11,432.6,369.3519,437.52081,4.92080999999996,369.3519287109375,0.380690403755443,75212.09,166691.5246803224,cholesterol
PREFA11,420.0,385.3465,424.951686,4.951685999999995,385.3469543457031,1.495838201808464,193074.7,429362.8525091259,cholestenone
PREFA11,450.0,371.3583,445.276194,-4.723806000000025,371.3591003417969,1.908639345113251,31178.84,64989.13400070612,coprostanol
PREFB11,432.6,369.3519,427.625514,-4.974486000000013,369.3518371582031,0.022650175713375,78486.02,142904.8102093343,cholesterol
PREFB11,420.0,385.3465,419.602758,-0.397242000000006,385.3476257324219,3.290928518742407,122768.3,754889.6455988527,cholestenone
PREFB11,450.0,371.3583,446.078028,-3.921971999999983,371.3589782714844,1.579926313790132,32261.87,70550.6273702391,coprostanol
SM-ADYKC,432.6,369.3519,427.625466,-4.974534000000006,369.3518371582031,-0.032432936411482,72321.58,170686.9734767148,cholesterol
SM-ADYKC,420.0,385.3465,424.148844,4.148843999999997,385.347412109375,1.865415619961699,99556.13,442782.9604157809,cholestenone
SM-ADYKC,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-7K1UO,432.6,369.3519,427.892796,-4.707204000000047,369.35186767578125,0.435773515880299,125373.3,275796.4548185776,cholesterol
SM-7K1UO,420.0,385.3465,419.06766,-0.932340000000011,385.34686279296875,1.099862396591601,92796.97,558892.9486348449,cholestenone
SM-7K1UO,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-A5A1N,432.6,369.3519,427.625808,-4.974192000000016,369.351806640625,-0.280306940511637,1500660.0,2220363.576813826,cholesterol
SM-A5A1N,420.0,385.3465,424.951566,4.951566000000014,385.3471984863281,1.891814007025328,197949.3,601133.4561396213,cholestenone
SM-A5A1N,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-AIRV5,432.6,369.3519,435.380808,2.780807999999979,369.35186767578125,0.490856627851256,52046.58,148559.6927911831,cholesterol
SM-AIRV5,420.0,385.3465,422.009436,2.009435999999994,385.34735107421875,2.103001103091817,141623.0,788358.270814839,cholestenone
SM-AIRV5,450.0,371.3583,445.008198,-4.991802000000007,371.35858154296875,1.30599878763651,96124.01,160451.0129599559,coprostanol
SM-9SIZM,432.6,369.3519,435.648438,3.048437999999976,369.3517761230469,1.688914314335338,48729.59,136880.075285136,cholesterol
SM-9SIZM,420.0,385.3465,422.811924,2.811923999999976,385.3472595214844,2.31418819930582,116129.4,462279.377782825,cholestenone
SM-9SIZM,450.0,371.3583,445.543314,-4.456685999999991,371.35894775390625,1.771675582112974,91288.26,142470.5610732,coprostanol
SM-AF6M6,432.6,369.3519,431.904564,-0.695436000000029,369.3513488769531,-0.624576390599441,30335.54,97770.05519687154,cholesterol
SM-AF6M6,420.0,385.3465,424.416564,4.416563999999994,385.34722900390625,2.18219626413519,139317.3,583095.9527354041,cholestenone
SM-AF6M6,450.0,371.3583,445.00857,-4.99142999999998,371.3591003417969,1.99081760294403,57493.68,79034.14330986765,coprostanol
SM-A2BG6,432.6,369.3519,437.520612,4.920612000000006,369.35247802734375,1.151853972118336,96054.25,191770.2523695896,cholesterol
SM-A2BG6,420.0,385.3465,424.951488,4.951487999999984,385.34722900390625,1.707025297874954,175718.3,474488.7961782175,cholestenone
SM-A2BG6,450.0,371.3583,445.27599,-4.724010000000021,371.3593444824219,2.703029170759764,185943.5,263231.8565625472,coprostanol
SM-7K1VZ,432.6,369.3519,435.648312,3.048311999999953,369.3549499511719,5.090296481658386,69708.41,166463.8073995863,cholesterol
SM-7K1VZ,420.0,385.3465,418.26555,-1.734449999999981,385.3473205566406,2.604570456415682,91585.86,474257.7550074835,cholestenone
SM-7K1VZ,450.0,371.3583,445.008318,-4.991682000000026,371.359619140625,3.113920459913662,156400.4,184714.2685023598,coprostanol
SM-734R8,432.6,369.3519,427.625556,-4.974444000000005,369.3519287109375,0.215441067688673,57313.97,85186.41478561555,cholesterol
SM-734R8,420.0,385.3465,416.661048,-3.338952000000006,385.3473815917969,2.155797877219074,86879.73,357279.6614610699,cholestenone
SM-734R8,450.0,371.3583,445.008444,-4.991556000000003,371.35888671875,1.251213282467014,26341.43,120604.5532848047,coprostanol
SM-7J5TO,432.6,369.3519,427.893012,-4.706988000000024,369.35174560546875,-0.197682272478252,242380.1,484011.6460091334,cholesterol
SM-7J5TO,420.0,385.3465,424.95126,4.951259999999991,385.3469543457031,1.390244653701463,100368.6,326093.4191036406,cholestenone
SM-7J5TO,450.0,371.3583,450.0,0.0,371.3583,0.0,0.0,0.0,coprostanol
SM-7CRWX,432.6,369.3519,427.892814,-4.707186000000036,369.3517761230469,-0.22522382838678,182923.0,335942.2120134834,cholesterol
SM-7CRWX,420.0,385.3465,420.93969,0.939689999999985,385.3468322753906,1.522236588872093,97873.96,507044.484183712,cholestenone
SM-7CRWX,450.0,371.3583,445.008198,-4.991802000000007,371.3592529296875,1.936032097774533,25605.64,52686.00567360989,coprostanol
SM-ACTNU,432.6,369.3519,428.16057,-4.439430000000016,369.3521728515625,0.986604636051566,491247.5,1002182.674546064,cholesterol
SM-ACTNU,420.0,385.3465,422.544564,2.54456399999998,385.3476867675781,2.472578521392565,107633.8,457787.4780348034,cholestenone
SM-ACTNU,450.0,371.3583,445.00857,-4.99142999999998,371.3589172363281,1.703193700536302,127133.3,153564.4031601764,coprostanol
SM-A2HYU,432.6,369.3519,427.625226,-4.974774000000025,369.35205078125,0.545939739822212,412607.2,735843.0455357352,cholesterol
SM-A2HYU,420.0,385.3465,424.950978,4.950978000000021,385.3470764160156,1.627830136831582,94785.21,337756.6106587175,cholestenone
